Purl,Title,Source Id,Collection ID,Hydrus Collection,Object Type,Status,Reg. Date,Pub. Date,
"http://purl.stanford.edu/nt419dp2533","AMICA Bulletin, 1970, Volume 7, Issue 5","Hydrus:item-jessie2-2015-06-10T18:26:38.607Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-10","2015-06-10",
"http://purl.stanford.edu/nt488kb9593","Stanford University, Center for Latin American Studies, Records","Hydrus:collection-dhartwig-2013-07-08T03:01:20.818Z","","","collection; set","v1 Accessioned","2013-07-08","2013-07-08",
"http://purl.stanford.edu/nt729qq3948","Comparison of Single-Layer and Multi-Layer Shale Smearing Along Normal Faults in the Gulf of Suez, Egypt","Hydrus:item-elenas55-2015-06-12T18:59:32.005Z","qb576gq9433","The Stanford Shale Smear Project","item","v1 Accessioned","2015-06-12","2015-07-30",
"http://purl.stanford.edu/nt772qr9585","Robert W. Heyns Lecture","Hydrus:item-dhartwig-2013-06-04T21:51:13.465Z","vh598hq5249","Stanford University, Office for Religious Life, Records","item","v6 Accessioned","2013-06-04","2015-07-30",
"http://purl.stanford.edu/nt832jk4572","Stanford University, News Service, Records","Hydrus:item-dhartwig-2014-04-24T15:54:41.609Z","mq076wk9885","Stanford University Archives Collection Files","item","v3 Accessioned","2014-04-24","2014-06-21",
"http://purl.stanford.edu/nt853fk0668","Pneumatic Pneus Founding Chapter Newsletter, 2001, December Issue","Hydrus:item-jessie2-2015-06-17T16:04:59.466Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-17","",
"http://purl.stanford.edu/nt855ms7383","Hydrus","Hydrus:collection-pruitt-2015-07-20T16:38:15.491Z","","","collection; set","v1 Registered","2015-07-20","",
"http://purl.stanford.edu/nt914gb2661","AMICA Bulletin, 1995, Volume 32, Issue 6","Hydrus:item-jessie2-2015-06-15T19:33:45.219Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/nv171gp2555","Constraining Geologic Surface Interpolations Using Elastic Plate Bending Solutions With Applications to Raplee Ridge, Utah","Hydrus:item-elenas55-2015-06-19T20:52:27.441Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-19","2015-07-21",
"http://purl.stanford.edu/nv181wx4663","37th Senate, 2004-2005","Hydrus:item-dhartwig-2013-05-13T18:30:13.538Z","yf555xv3636","Stanford University, Academic Council, Records","item","v2 Accessioned","2013-05-13","2014-04-03",
"http://purl.stanford.edu/nv260xb4150","APO for George Bliss Culver Journal","Hydrus:adminPolicy-dhartwig-2015-06-29T21:18:55.583Z","","","adminPolicy","v1 Accessioned","2015-06-29","2015-06-29",
"http://purl.stanford.edu/nv313gt0651","Suzanne Richardson Harvey papers","Hydrus:collection-dhartwig-2013-06-21T17:41:55.989Z","","","collection; set","v1 Accessioned","2013-06-21","2013-06-21",
"http://purl.stanford.edu/nv321sn4449","AMICA Bulletin, 2008, Volume 45, Issue 1","Hydrus:item-jessie2-2015-06-15T22:28:18.146Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/nv461bd2281","Wanda M. Corn Papers","Hydrus:collection-dhartwig-2014-11-26T23:48:19.392Z","","","collection; set","v1 Accessioned","2014-11-26","2014-11-26",
"http://purl.stanford.edu/nv468td2285","Sustaining Playback Through Techno-Archaeology: A VTR Refurbishment Project","Hydrus:item-mangelet-2014-06-24T18:44:37.218Z","hn730ks3626","Stanford University Libraries staff publications and research","item","v2 Accessioned","2014-06-24","2014-06-24",
"http://purl.stanford.edu/nv478dv5504","AMEEKA Bulletin, 1979, Volume 16, Issue 1B","Hydrus:item-jessie2-2015-06-12T18:22:08.973Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/nv718jm5517","L'Ami du peuple, ou, le Publiciste parisien : journal politique, libre et impartial / par une société de patriotes, et rédigé par M. Marat. [Paris : de l'imprimerie de Marat], 1789-1792. No. 1 (sept. 12, 1789)-no. 685 (sept. 21, 1792).","Hydrus:item-ssussman-2013-06-11T16:58:09.797Z","yw263dq8070","L'Ami du peuple","item","v2 Accessioned","2013-06-11","2014-06-11",
"http://purl.stanford.edu/nv826rv0137","AMICA Founding Chapter Newsletter, 1977, November Issue","Hydrus:item-jessie2-2015-06-16T19:15:02.113Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/nv877pw2898","Publications","Hydrus:item-jejohns1-2013-12-09T19:02:31.908Z","rr229tn9249","Martin E. Hellman Papers","item","v4 Accessioned","2013-12-09","2014-05-29",
"http://purl.stanford.edu/nv920tr0265","The Development of Vein and Pressure Solution Arrays in a Compressive Orogenic Belt, County Clare, Ireland","Hydrus:item-elenas55-2015-06-18T22:19:52.177Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-18","2015-07-21",
"http://purl.stanford.edu/nw091gh1917","National management of high-energy physics facilities: papers, 1964-1965.","Hydrus:collection-jejohns1-2013-09-20T20:04:13.611Z","","","collection; set","v1 Accessioned","2013-09-20","2013-09-20",
"http://purl.stanford.edu/nw095zj6145","APO for Hanna House Reconstruction Collection","Hydrus:adminPolicy-dhartwig-2013-06-04T22:54:57.458Z","","","adminPolicy","v2 Accessioned","2013-06-04","2014-08-07",
"http://purl.stanford.edu/nw193sc7744","APO for National management of high-energy physics facilities: papers, 1964-1965.","Hydrus:adminPolicy-jejohns1-2013-09-20T20:04:03.462Z","","","adminPolicy","v2 Accessioned","2013-09-20","2014-08-07",
"http://purl.stanford.edu/nw213sd0176","Bluestocking Feminism 1738-1785","Hydrus:item-yahairaa-2014-06-17T23:02:19.225Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-17","2014-08-01",
"http://purl.stanford.edu/nw225hr1303","Julius Goebel case, 1904-1908","Hydrus:item-dhartwig-2013-07-22T19:56:02.764Z","bn358ym9323","Horace Davis Papers","item","v2 Accessioned","2013-07-22","2014-04-05",
"http://purl.stanford.edu/nw243kx2501","Annual reports","Hydrus:item-dhartwig-2014-01-10T17:39:50.243Z","md207qh4296","Stanford University, Office of Graduate Studies, Records","item","v1 Registered","2014-01-10","",
"http://purl.stanford.edu/nw360mw2488","Stanford University, Graduate School of Business, slides","Hydrus:collection-dhartwig-2015-02-10T22:00:23.265Z","","","collection; set","v1 Accessioned","2015-02-10","2015-02-11",
"http://purl.stanford.edu/nw502rf3483","AMICA Bulletin, 1991, Volume 28, Issue 2","Hydrus:item-jessie2-2015-06-15T18:41:15.985Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/nw616st3594","The Works of Mary Wollstonecraft","Hydrus:item-dayanas-2014-06-20T21:51:58.710Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-20","2014-07-31",
"http://purl.stanford.edu/nw745gk6819","On the Statistics of Irregular Second-Order Waves","Hydrus:item-kbugyi-2014-08-29T17:22:22.911Z","jx221pk5832","Reliability of Marine Structures Program","item","v1 Accessioned","2014-08-29","2014-08-29",
"http://purl.stanford.edu/nw910qs1464","Direct Permeability Measurements of Natural Compaction Bands","Hydrus:item-elenas55-2015-06-17T18:54:19.345Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-17","2015-07-29",
"http://purl.stanford.edu/nw938cc4411","Stanford centennial cartoons","Hydrus:item-dhartwig-2015-01-17T18:35:05.735Z","kx843yj7108","Stanford Centennial Cartoons","item","v1 Accessioned","2015-01-17","2015-01-17",
"http://purl.stanford.edu/nx101fy1916","My Purchased Data Set","Hydrus:item-hfrost-2014-09-19T21:16:32.989Z","kq696sh3014","History of Media Preservation in Research Libraries","item","v2 Accessioned","2014-09-19","2014-09-22",
"http://purl.stanford.edu/nx183qz2158","Three-Dimensional Geometry of a Fault Slip Surface: Implications for the Mechanics of Non-Planar Faults","Hydrus:item-elenas55-2015-06-18T21:02:25.738Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-18","2015-07-07",
"http://purl.stanford.edu/nx347pb9678","W. B. Carnochan Papers","Hydrus:collection-dhartwig-2013-07-05T16:48:50.435Z","","","collection; set","v1 Accessioned","2013-07-05","2013-07-05",
"http://purl.stanford.edu/nx426dc0753","APO for Tro Harper Photographs of Stanford Student Life","Hydrus:adminPolicy-dhartwig-2014-12-20T18:44:51.640Z","","","adminPolicy","v1 Accessioned","2014-12-20","2014-12-20",
"http://purl.stanford.edu/nx512tw7347","An Integrated Inventory Methodology for Seismic Damage Assessment","Hydrus:item-rns-2013-09-12T18:16:48.526Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/nx555dh6717","Hydrus","Hydrus:item-aweger-2014-09-08T21:34:57.634Z","rv822xv5878","Stanford University, Program in Science, Technology and Society, Honors Theses","item","v1 Registered","2014-09-08","",
"http://purl.stanford.edu/nx568jv2312","Google Glass: The Future of Consumer Electronics","Hydrus:item-ketterer-2014-06-12T03:37:57.961Z","fk441ps0303","Sounds of Stanford Collection - ARS.0154","item","v1 Accessioned","2014-06-12","2014-08-04",
"http://purl.stanford.edu/nx732hz5844","APO for SSDS Social Science Data Collection","Hydrus:adminPolicy-ronbo-2013-03-05T23:57:59.801Z","","","adminPolicy","v2 Accessioned","2013-03-05","2014-08-07",
"http://purl.stanford.edu/nx742vv1483","Numerical Modeling of Hydraulic Fracture Propagation From Wellbore","Hydrus:item-elenas55-2015-06-29T19:34:34.819Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-29","2015-07-29",
"http://purl.stanford.edu/nx764pz3149","Seismic Risk to Major Industrial Facilities","Hydrus:item-rmetz-2013-09-12T18:13:23.953Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v2 Accessioned","2013-09-12","2014-01-21",
"http://purl.stanford.edu/nx838rf3938","Nonlinear Random Ocean Waves: Prediction and Comparison with Data","Hydrus:item-kbugyi-2014-08-28T22:20:21.443Z","jx221pk5832","Reliability of Marine Structures Program","item","v1 Accessioned","2014-08-28","2014-08-28",
"http://purl.stanford.edu/nx923qd4106","Acoustic interference between echolocation calls of two species of California bat (Myotis, Vespertilionidae)","Hydrus:item-mindylp-2015-05-20T22:27:10.189Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v1 Accessioned","2015-05-20","2015-05-22",
"http://purl.stanford.edu/ny029hr5774","The Path to Water Innovation","Hydrus:item-kgust-2014-11-24T19:00:44.752Z","bq187rh3787","Water in the West","item","v2 Accessioned","2014-11-24","2015-03-03",
"http://purl.stanford.edu/ny030rk4969","Perligo: Read a Language, Learn a Language","Hydrus:item-makokha-2014-05-14T17:40:00.142Z","hr915dh8475","Learning, Design & Technology 1998 - 2012","item","v1 Registered","2014-05-14","",
"http://purl.stanford.edu/ny080yr5832","Wittgenstein: Published Works","Hydrus:item-yahairaa-2014-06-20T22:35:18.584Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v1 Accessioned","2014-06-20","2014-06-23",
"http://purl.stanford.edu/ny213kn0075","Socrates Back on the Street: Wikipedia's Citing of the Stanford Encyclopedia of Philosophy","Hydrus:item-makokha-2014-04-16T19:59:49.185Z","tz959sb6952","Graduate School of Education Open Archive","item","v5 Accessioned","2014-04-16","2014-04-28",
"http://purl.stanford.edu/ny266sf1883","Assessing Seismic Collapse Safety of Modern Reinforced Concrete Moment Frame Buildings","Hydrus:item-jwible-2013-09-12T18:57:53.364Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-21",
"http://purl.stanford.edu/ny344hk0885","Stanford student life slide collection","Hydrus:item-dhartwig-2015-02-09T17:24:46.024Z","yc902kn6781","Stanford Student Life Slide Collection","item","v1 Registered","2015-02-09","",
"http://purl.stanford.edu/ny414gc8742","AMICA Bulletin, 1997, Volume 34, Issue 3","Hydrus:item-jessie2-2015-06-15T20:26:55.717Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/ny701jp6226","Kenneth M. Cuthbertson talk on Stanford fundraising history, 1990.","Hydrus:collection-jejohns1-2013-09-20T21:09:35.865Z","","","collection; set","v1 Accessioned","2013-09-20","2013-09-20",
"http://purl.stanford.edu/ny734kq6710","The Past and Present Future of Stanford's Library: But Will There Be Any Books?","Hydrus:collection-dhartwig-2015-01-17T18:52:07.398Z","","","collection; set","v1 Accessioned","2015-01-17","2015-01-17",
"http://purl.stanford.edu/ny744gd6853","Reisen mit Rico; Travels with Rico, an Anthology of Memories from Landgut Burg, Stanford in Germany, 1968-1971","Hydrus:collection-dhartwig-2013-05-07T15:54:54.908Z","","","collection; set","v1 Accessioned","2013-05-07","2013-05-13",
"http://purl.stanford.edu/ny748rg8107","Stanford University Founders' Day Collection","Hydrus:collection-dhartwig-2013-06-19T18:39:17.906Z","","","collection; set","v1 Accessioned","2013-06-19","2013-06-19",
"http://purl.stanford.edu/ny869ck9516","Miscellaneous","Hydrus:item-dhartwig-2014-06-27T16:36:33.377Z","dq041fs2383","Stephen Henry Schneider Papers","item","v1 Accessioned","2014-06-27","2014-06-27",
"http://purl.stanford.edu/ny943pp8038","Land capability, land use adjustment and conservation farming of the Stanford University agricultural lands","Hydrus:item-dhartwig-2015-01-21T23:22:38.485Z","mc170vn0906","Land capability, land use adjustment and conservation farming of the Stanford University agricultural lands","item","v1 Accessioned","2015-01-21","2015-06-26",
"http://purl.stanford.edu/nz001vg4223","The Mechanics of Clastic Intrusion: Implications for Deep Water Clastic Reservoirs","Hydrus:item-elenas55-2015-07-01T19:28:47.175Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-07-01","2015-07-22",
"http://purl.stanford.edu/nz059kc7756","XVIII 40th Anniversary Memory Book","Hydrus:item-dhartwig-2013-03-21T17:57:27.594Z","yc269sm5257","Stanford in Germany Reunion Collection","item","v2 Accessioned","2013-03-21","2014-04-03",
"http://purl.stanford.edu/nz120vs0175","Stanford University, Center for Computer Research in Music and Acoustics, Records","Hydrus:collection-dhartwig-2014-05-24T02:38:32.376Z","","","collection; set","v1 Accessioned","2014-05-24","2014-05-24",
"http://purl.stanford.edu/nz225pf3534","Pneumatic Pneus Founding Chapter Newsletter, 2007, June Issue","Hydrus:item-jessie2-2015-06-17T16:53:27.350Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-17","",
"http://purl.stanford.edu/nz274vj8693","Stanford German Student Association records","Hydrus:item-jschne-2014-07-08T16:11:14.247Z","nm447jx6008","Stanford German Student Association records","item","v2 Accessioned","2014-07-08","2014-07-11",
"http://purl.stanford.edu/nz321jb1651","Hydrus","Hydrus:item-rmetz-2014-03-11T21:30:47.976Z","wb200fy9252","Internal Documents","item","v1 Registered","2014-03-11","",
"http://purl.stanford.edu/nz441gq8121","APO for Stanford University LGBT Alumni Oral History Interviews","Hydrus:adminPolicy-dhartwig-2013-07-26T21:51:03.265Z","","","adminPolicy","v2 Accessioned","2013-07-26","2014-08-07",
"http://purl.stanford.edu/nz540gq0033","Law and Turgot: The Importance of Money","Hydrus:item-ssussman-2014-07-21T22:26:00.455Z","nj859zd5622","Papers from the Gimon Conference on French Political Economy, April 2004","item","v2 Accessioned","2014-07-21","2014-12-04",
"http://purl.stanford.edu/nz678nk6878","Cari: Road Information System","Hydrus:item-blalbrit-2013-05-06T19:13:25.014Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/nz679fc7254","Woodside-Atherton Garden Club Records","Hydrus:collection-dhartwig-2013-06-13T17:42:52.659Z","","","collection; set","v1 Accessioned","2013-06-13","2013-06-18",
"http://purl.stanford.edu/nz732qv2423","Augustine: Works (3rd Release)","Hydrus:item-yahairaa-2014-06-23T20:59:02.608Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v3 Accessioned","2014-06-23","2014-08-01",
"http://purl.stanford.edu/nz851dz8474","SSDS Social Science Data Collection","Hydrus:collection-ronbo-2013-03-05T23:58:06.041Z","","","collection; set","v1 Accessioned","2013-03-05","2013-03-06",
"http://purl.stanford.edu/nz858fx5081","APO for Learning, Design & Technology 2015","Hydrus:adminPolicy-forssell-2015-07-30T20:11:23.521Z","","","adminPolicy","v1 Registered","2015-07-30","",
"http://purl.stanford.edu/nz893kh9588","Minutes, 2012 Feb 6-7","Hydrus:item-dhartwig-2013-04-02T19:50:28.375Z","kg903qq5246","Stanford University, Board of Trustees, Meeting Records","item","v4 Accessioned","2013-04-02","2015-04-10",
